Nederlands;Gronings
Ik voelde mijn hart kloppen toen ik Mattje haar telefoonnummer identificeerde.;k Vuilde mien haart kloppen dou k taan Mattje heur tillefoonnummer ientikte.
Freddie kan zijn schrijver niet echt aanpakken om een goed verhaal over hem te schrijven.;Freddie kin zien schriever nait echt aanpeerdjen om n goud verhoal over hom te schrieven.
Ik heb onlangs een holtkaagel thuis, zei hij en daar ging hij ook goed voor zitten.;'Ik heb thoes sinds kort n holtkaggel,' zee e en hai ging der ais goud veur zitten.
Ik betaal zowat al genoeg belasting, veel te veel als het mij vraagt.;Ik betoal zowiezo al belasten genog, veuls te veul astoe t mie vroags.
En hij heeft aan de buitenkant ook overal lampen met een bewegingsmelder gemonteerd.;En hai het aan boetenkaant ook overaal lampen mit n bewegensmelder monteerd.
"""O, ik ben er niet vies van,"" zei ik, ""een beetje geld bespreken is nooit weg.";'Och, ik ben der nait vies van,' zee ik, 'n beetje geld omhanden is nooit weg.
Tweemaal in het jaar op vakantie, naar de zon en naar de sneeuw.;Twijmoal ien t joar op vekaanzie, noar de zun en noar de snij.
Rotterdam) voordat hij op zaterdag 13 juni deze minitoernooi afsloot in;Rötterdam) veurdat hai op zotterdag 13 juni dizze minitoernee òfsloot in
Nog voordat de voorstellingen begonnen, maakte de topactor onmiddellijk contact met zijn publiek.;Nog veurdat de veurstellen begon, muik de topacteur votdoadelk contact mit zien pebliek.
Jansema 3, 4, 5 6, 7 8 9 10 11 12 13 13, 14, 15 15 16, 17 17 18 19 20;Jansema 3, 4, 5 6, 7 8 9 10 11 12 13 13, 14, 15 15 16, 17 17 18 19 20
Een tijdje later springt hij op de motor en dat naar Gamma toe, hem een nieuwe sleutel halen.;Even loater springt hai op motor en dat noar Gamma tou, hom n nije sleudel hoalen.
Drie stroppen voor het fototoestel, de gletser en de doos voor het gehoorapparaat.;Drij snoeren veur fototoustel, gleerbred en t deuske veur t geheurapperoat.
Marnestreek met een beetje bruine mosterdstip in de heup, zei hij op de radio;Marnestreek mit denkelk broene mosterdstip ien t heufd, zee op radio
Dat kwam door een stokje uit de krant: bij de politieverslagen stond dat de vrouw;Dat kwam deur n stokje oet kraant: bie de plietsieberichten ston dat mevraauw
Laat ik deze vrouw Z.Z. nu goed kennen van mijn jonge jaren.;Loat ik dizze mevraauw Z.Z. nou goud kennen oet mien jonge joaren.
Toen kreeg ik het ook warm, want wat ik daar zag, had ik ja nog nooit in het echt gezien.;Dou kreeg ik t ook waarm, want wat ik dou zag, haar ik ja nog nooit in t echt zain.
Ik begon rond de ruzie te liggen - de tjek tjek - de poelifinario.;k Begunde te lagen om de roepie roepie - de tjak tjak - de poelifinario.
Net als met alles wat er in de wereld gebeurt, kunnen we hier ook veel vraagtekens toevoegen.;Net as mit alles wat der in de wereld gebeurt, kinve ook hier veul vroagtaikens bie zetten.
Het ronde gatje en de aanlaigstoetje naar voren, nuigen uitdaigend.;t Ronde gatje en t aanvlaigstokske ter veur, nuigen oetdoagend.
De takken hangen bijna tot aan de grond toe vanwege de roze/wijde bloemen.;Toetakken hangen hoast tot aan grond tou wegens trözzen roze/widde bloumkes.
In de tussentijd sta ik nog steeds, en voor de meeste keren, voor het raam.;Tussentied stoa ik nog aal, en veur de zoveulste moal, veur t roam.
Het noorden, want het is van daar blijkbaar veel verder dan van hier naar daar.;Noorden’, omdat t van doar bliekboar veul wieder is, as van hier noar doar.
Buitenlanders, we zullen in hun ogen ook wel weer wat rots hebben, dacht ik zo.;Boetendes, wie zellen in heur ogen ook wel weer wat roars hebben, ducht mie zo.
"Verontwaardigd schreeuwde zij tegen hem: ""Heb je wel door dat ik tegen je praat?";Vergrèld sneert zai tegen hom: ‘Hes wel deur dat k tegen die proat?’
In de vierde klas van de middelbare school stook hij iedereen met de kop boven de klasgenoten uit.;Ien vairde klas van legere schoul stook hai aal mit kop boven klasgenoten oet.
Toen Ludo naar de ULO ging, was hij weer een van de langste leerlingen van zijn klas.;Dou Ludo noar ULO tou ging, was hai weer ain van laankste leerlingen van zien klas.
Hij had al lang besloten dat de jongens met Kerstdagen een bankettoefening kregen.;Hai haar aal laank besloten dat jonges mit Kerstdoagen n banketstoaf kregen.
Hoe Nederland er uitzugt, maar de Randstad, hebben ze ook niet recht goud op een rijg.;Hou Nederland der uutzugt buten de Raandstad, hebben ze ook nait recht goud op n riege.
Enschede, en hij kon me dus wel even afzetten en op de weerroom weer opvangen in;Enschede, en hai kon mie dus wel even òfzetten en op de weeromraaize weer oppikken in
De ritdeep was, wat de vogels aanbelangt, van daar de bestandslijn onder;Raaitdaip was, wat de vogels aanbelangde, vanòf dou de bestandslien tusken
Dat, Thomas erop af, hun vouwen en dan kijken of ze ook liggen.;Dat, Thomas der op òf, hìnnen vouern en dou vot kieken of zai ook legd haren.
het hondje wordt meegesleurd en onder het lopen wordt het hondje weer in de buzzen gemeld.;t Hondje wordt mittrokken en onder t lopen wordt t puutje weer in de buutse frommeld.
Ik wil jullie geen nepnieuws infilteren, maar gooi jullie meubeltje weg!;k Wil joe gain nepnijs influstern, mor smiet joen mebieltje vèr vot!
Zeg die spinnen om ons heen voor tijdverdrijf en verwarring van de oude mensen.;Zèg die dij spinnen om ons tou dij binnen veur tiedverdrief en vertier van ol minsen.
Teak en waar, we zagen al een groot bord staan dat de vijver aankondigde.;Teake en woarempel, wie zagen al n groot bord stoan dij de viever aankondegde.
De kroon in toen, de gele strok is weg en van de hortenzio's is niets meer over.;Kroan in toen, gele stroekroos is vot en van hortenzioa's is niks meer over.
De benen trillen me onder het gat, toen ik achter de poest met hen op de grond aankwam.;Bainen trilden mie onder t gat, dou ik achter poest mit heur op grond aanbelandde.
Ik had wel een idee wat ik wilde, wat ik wilde worden, wat ik wilde doen.;k Haar wel n idee woardat ik hìn wol, wat ik worden wol, wat ik doun wol.
En hoewel ik nieuwsgierig ben, heb ik geen haast om het einde te zien.;En aalhouwel k nijsgiereg bin, heb ik gain hoast om t ìnde te zain.
Het kleine Tinus kreeg nog voor 5 december te horen dat de Zonswereld niet echt bestond.;Lutje Tinus kreeg nog veur 5 dezember te heuren dat Sunterkloas nait echt beston.
Krijg je maar geen rust, kom je niet in slaap, domp je die als in een schaap.;Krigst mor gain rust, komst nait ien sloap, verdaip die den es ien n schoap.
Daarna keken ze elkaar nog even strak aan, maar zeiden geen van de twee nog een woord.;Doarnoa kieken ze mekoar nog even strak aan, mor zeggen gain van baaiden nog n woord.
Terwijl ik keek, zag ik een dik meter voor me een treinkaartje op de grond liggen.;Jaantje dochde, zag ik n dikke meter veur mie n traainkoartje op grond liggen.
"Heel eerbaar en met de beste bedoelingen roep ik: ""Hé, juffrouw!""";Hail eerboar en mit de beste bedoulens ruip ik: 'Hé, juffrouw!'
Voordat ik op de wereld kwam, woonde ze bij mij in de buurt van mijn geboorte.;Veurdat ik op d'wereld kwam woonde zai stoef bie mie in stroade van mien geboorte.
Een jonge beller loopt stil naast de andere jonge beller.;Aine jonge telefoontjeloerder lopt stil noast d' aander jonge telefoontjeloerder.
De jong was aan het zwemmen in een woeste rivier, maar de jong kon niet zwemmen.;Kwoajong was aan swimmen goan ien n woeste revier, mor swimmen kon jong nait.
De boer probeerde haar te verdrijven door met haar vloedjes te skiezen.;Boer pebaaierde heur te verjoagen deur mit lözze vlodders te schaiten.
Je boer werd zo duivels dat hij alle hoegelpetronen in het geweer had.;Dou wer boer zo duvels dat e aal hoagelpetronen ien t geweer dee.
Ik smaakte eikels, een gram of wat bakkersmeel, daar leek het op.;k Pruifde eefkes, n gram of wat bakkersmeel, doar leek t op.
Maar iedereen en ook Geuko zelf weet inmiddels dat zijn woord niets waard is.;Moar elkenaine en ook Geuko zulf wait ondertied wel dat zien woord niks weerd is.
En hij voegt eraan toe dat er maar weinig analfabeeten zijn die kunnen lezen.;En hai vougt doar aan tou dat der moar waaineg analfabeten binnen dij lezen kinnen.
Ook hij houdt wel van het leven, maar soms denkt hij wel dat dit niet wederzijds is.;Ook holdt hai wel van t leven, moar soms denkt hai wel ains dat dit nait wederzieds is.
Kerstman zijn broers van elkaar ook al is er één veel ouder dan de ander.;Kerstman bruiers van mekoar ook al is d'ain veul older as d'aander.
De weervogels dippen snoavels in een donkere spiegel onder mijn huid.;Onweersvogels dippen snoavels in duustere spaigel daip onder mien vel.
en ja hoor, daar gleet een kopje zijn zak in en dan ook een schuddelletje.;en joa hur, doar glee n kopke zien buus ien en dou ook n schuddeltje.
Eens voerde er een kerel in een auto over het pad mijn kant op.;Ien ainen voarde der n kerel ien n outo over padje hìn mien kaant op.
Hij realiseerde zich dat zijn angsten van tien jaar geleden, oud bo, werkelijkheid waren geworden.;Hai besefte dat zien angsten van dik tien joar leden, ol boas zien woarhaaid worden waren.
Vijfentwintig Dou Lotte keek hem in de ogen, zij wist dat hij voor haar de ware was.;3 Viefteg Dou Lotte hom ien ogen keek, wis zai dat hai veur heur de woare was.
nu ligt hij eindelijk in zijn armen, wetend dat zijn schip de volgende dag weer vertrekt.;nou ligt zai endelk ien zien aarms, waitende dat zien schip aanderdoags weer vertrekt.
Die nacht, zwalkend bij het pad, dacht ze weer naar haar moeder te gaan.;Dij naacht, swaalkend bie pad, bedocht zai weerom te goan noar heur moe.
Haar oom stookt als haar deur opent en ze kijkt hem door het glas.;Heur oam stoekt as heur deur opengaait en zai hom deur t glas verhoopt aankikt.
De ander slaat een keer of zo, doet zijn mond open en zegt hem onjuist:;Aander sloekt n moal of wat, dut mond lös en den zegt hai verongeliekt: ‘k
Met de dood op onze aardkloot loopt het naar de spuitgaten.;Mit d’aarmoude op onze eerdkloot lopt t tou de spuigoaten uut.
Je kunt tanden uitspoelen en je hebt geen stinkerij in huis, zegt Gabe.;Kinst sinten uutspoaren en hest gain stinkerij in huus,’ maint Gabe.
6 Gabe, nog steeds alleen op het kwedelbankje, glopt om zich heen.;6 Gabe, nog aal allenneg op t kwedelbaankje, glopt om zok tou.
De man rekent ongewenst of en nu moet je even raden wat het meisje hem brengt ...;Man rekent onwènneg of en nou most doe ais roaden wat t wicht hom mitgeft ...
Eens op zoek naar dat ene woord, waarvan nog niemand het kent.;Aingoal op zuik noar dat aine woord, woarvan nog gainain t bestoan kent.
Op zondag naar de kerk gaan hoefden we niet, omdat er om de reden van corona geen dank was.;Zundag noar kerk goan huiven wie nait, den der is omreden van corona gain dainst.
Of liever gezegd: een rijtje, waarin een oude stoatse vrouw zat.;Of laiver zegd: n rietuug, woarin n olde stoatege vraauw zat.
Bij de kerk stond een soldaat die terug keek naar dat meisje en zei: 'Mag dat?;Bie kerk ston n soldoat dij keek ais noar dat wichtje en zee: 'Mag dat wel?
Ze moet op bed blijven, elke drie uur moet je haar een drankje geven.';Zai mout op bèr blieven, elks drij uur most doe heur n drankje geven.'
Maar ja, dat deden we allemaal wel eens en daar is helemaal niets mis mee.;Mor ja, dat doun wie apmoal wel ais en doar is haildaal niks naks mis mit.
Je moet die leerdoos van een vent nu eens luilen en speren tegen dat meisje zien.';Most dij leuterboksem van n vent nou ains lellen en speren zain tegen dat wiefke.'
Het is zeker niet te veel in haar huishouden te doen, denk ik zo.;Het zeker nait aal te veul in heur hoesholden te doun, dunkt mie zo.
Hieruit gaan we, denk ik maar gewoon door, met wat wij zelf denken dat goed is.;Doarom goan we dunkt mie mor gewoon zo deur, mit wat we zulf dinken dat goud is.
"""Schier doen, mijn jongen,"" zei de buurman, ""hij wilde niet zuur doen.";'Schier doan, mienjong,' zee noaber, hai wol nait zuur doun.
Verslagen van liefhebbende ouders, grootouders en grootmoedigen en vriendinnen.;Vèrskes van laifhebbende ollu, opa's en oma's en vriendinnen.
Genootschap, kunt u contact opnemen (grunnegergenootschop@chello.nl).;Genootschop, kin e kontakt opnemen (grunnegergenootschop@chello.nl).
Hij liet zichzelf niet vernielen door die Arriva-hakkenkrukken, zeker niet.;Hij loat zuk niet vernaggeln deur die Arriva hakkenkrukken, wis en vast niet.
Zij kunnen ja alleen maar in hun pak met strikkels voor de stoel komen te staan.;Dij kìnnen ja allain mor in heur pak mit strikke veur stoan te kommedaaiern.
Voor hem komt na vier jaar Ellen de verlosser, hij hoeft er niet meer naar;Veur hom komt noa vaaier joar ellène de verlözzen, hai huft nait meer noar
Berend Bökken, eigenlijk Berend Hendriks, bleef zijn neers goed trouw.;Berend Bökken, aigelieks Berend Hendriks, bleef zien neren ok traauw.
Kijk, aar e zei, dit paard valt hem wel dood, net als;“Kiek”, aar e zegd, “dij peerd vaalt hom wel dood, net as
"""Als maar iets verschrikkelijker was,"" zei Choukje, zijn vrouw.";“Azze mor wat verzichteger west was,” zee Sjoukje, zien vraauw.
Refr: Jouw handen over mijn gezicht, jouw stem als zeggende: mijn vrouw, ik hou van jou.;Refr: Dien handen over mien gezicht, dien stem as zegs: mien wicht, ik hol van die.
Voor een kwartje met een sigaar Mien oud had hij een gewone dorpskapperszaak.;Veur n kwartje mit n segoare Mien ol heer haar n gewone dörpskapperszoak.
Omdat hij nog niet ouder was, moest hij met zijn ouders naar het kanton recht in;Omreden hai dou nog nait meerderjoarig was mos e mit zien ol lu noar kantongerecht in
Rond 1936 krijgt hij de kans om een lege komende kruidenierswinkel te huren.;(foto 2) Rond 1936 krigt e de kans om n leeg kommende kruudenierswinkel te huren.
Oldambtster was een dorp waar de inwoners door ruilhandel nog een beetje aan land konden komen.;Oldambtster dörp woar inwoners deur ruilhandel nog n beetje aan eterij kommen konnen.
Mijn gedachten gaan naar de vele kerstborden in onze vensterbank.;Mien gedachten goan noar de lèlke keersestanders ien ons vensterbaank.
Lessing) Ik wou graag dat ik even vlug en sterk was als hij, zei hij;Lessing) ‘k wol groag dat k gelieke vlug en staark was as ie,’ zee
Vooral bij het schrijven van verhalen komen herinneringen van vroeger weer naar boven.;Veuraal bie t schrieven van verhoaltjes kommen herinnerns van vrouger weer noar boven.
"""Hij had ik wel gedacht!"" zei ze en toen draaide ze zich om en liet me staan.";'Haar k wel docht!' zee ze en dou draaide zai zok om en luit mie stoan.
Ik kijk nog even op de klok aan de muur en zie dat de bezoekers een beetje voorbij zijn.;Ik kiek nog ains op klok aan muur en zai dat bezuikuur zo'n bietje veurbie is.
Wat zij in hun hoge nood ook maar leefde, wat zij stierf van zinnen ook die ...;Wat zai ien heur hoge nood ook mor pebaaierde, wat zai stief van zenen ook dee ...
Zonder waarschuwing namen die mensen haar zus en haar kleine meisje mee ...;Zunder woarschaauwen namen dij lu heur zuster en heur leutje wicht mit ...
Toen er toen onkruid was, stonden rompslompen nabij hem.;Dou der ien toen aan onkruud waiden was, ston rompslomps noarberske bie hom.
Geert, 'maar wat dat nou uitmaakt, hoe groot dat lichaamsdeel is.;Geert, 'moar wat moakt dat nou oet, hou groot dat liggoamsdail is.
Als pianist kon er de verbazingwekkendste muziek uit mij krijgen.;As n pioanospeuler kon er de wonnerboarlekste meziek oet mie kriegen.
Om de kou met zes poten, hahaa, de dikke dame en de klonen, whoehahaa.;Om de kou mit zes poten, hahaa, de dikke doame en de klounen, whoehahaa.
De man zat daar in zijn uitloperscloffie, stopte geld in de zak, stond op en zei in;Man zat doar in zien uutloperskloffie, stopde geld in buutse, ston op en zee in
"""Houd dat zo, kat?"" vroeg de broer voorover naar het dier.";'Hou dat zo, kat?' vroug bruier veurover bogen noar t daaier tou.
"Bis ter ook aanwijzing dat de baas mij antwoord gaf...' ""Wet niet,"" was mijn antwoord.";Bis ter ook getuge van dat baist mie antwoord geft ...' 'Wait nait,' was mien antwoord.
"Maar hoe kan ik je nu horen praten? ""Vraag me naar de bekende weg,";Mor hou kin k die no proaten heuren...?” 'Doe vrags mie noar bekinde weg,
